Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly
ISSUE-0296,KEY-0296,Insufficient Access Control Measures,1,Control Effectiveness,High,Resolved,Reporter 5,Assignee 13,2024-12-04,2024-12-14 00:00:00.000000,10.000000000000005,64.36,Critical,Legal,Steps to resolve Insufficient Access Control Measures,1382491.9999999998,KPI,User_58,2024-12-04 00:26:00,file_access,JP,JP,1447.0,26.0,13.0,5414.0,47.19568661865428,4456.0,17.772,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0297,KEY-0297,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,In Progress,Reporter 2,Assignee 17,2025-02-04,2025-05-06 02:51:05.231249,91.0,51.16,Critical,IT,Steps to resolve Incomplete Risk Management Framework,1551563.0,KPI,User_10,2025-02-04 01:24:00,data_modification,FR,UK,1125.0,26.0,17.0,2798.0,54.32657475139654,4847.0,15.631999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0298,KEY-0298,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 2,Assignee 9,2023-02-21,2023-03-01 00:00:00.000000,7.999999999999978,75.33,Critical,Sales,Steps to resolve Weak Authentication Protocols,1890725.0,KPI,User_68,2023-02-21 10:38:00,login,UK,UK,1963.9999999999998,26.0,18.0,2002.5000000000002,63.43890409851999,3335.0,18.616,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0299,KEY-0299,Outdated Operating System Components,1,System Vulnerability,High,In Progress,Reporter 5,Assignee 6,2023-11-03,2025-05-06 02:51:05.231249,550.0,87.80999999999999,Critical,Sales,Steps to resolve Outdated Operating System Components,1263875.0,KPI,User_35,2023-11-03 20:32:00,file_access,EU,CN,900.0000000000001,26.0,21.0,2387.0,29.544559059354285,5743.0,22.461999999999996,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0300,KEY-0300,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Resolved,Reporter 4,Assignee 20,2023-05-22,2023-05-28 00:00:00.000000,6.000000000000017,59.47,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2732447.0,KRI,User_70,2023-05-22 23:22:00,login,CN,USA,900.0000000000001,28.0,17.0,511.9999999999999,74.70408149484932,4759.0,16.744000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0301,KEY-0301,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Open,Reporter 3,Assignee 9,2025-04-10,2025-05-06 02:51:05.231249,26.00000000000003,89.41999999999997,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,2343977.5,KRI,User_11,2025-04-10 18:05:00,data_modification,CANADA,CANADA,900.0000000000001,26.0,15.0,4447.5,77.07908655172808,3904.9999999999995,21.434,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0302,KEY-0302,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Open,Reporter 10,Assignee 3,2024-07-01,2025-05-06 02:51:05.231249,309.00000000000006,86.94999999999999,Critical,C-Suite Executives,Steps to resolve Missing or Inaccurate Asset Records,1704152.0,KPI,User_22,2024-07-01 05:56:00,login,AU,AU,900.0000000000001,26.0,31.0,4429.999999999999,35.96212273754231,3373.0,22.79,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0303,KEY-0303,Insufficient Access Control Measures,1,Control Effectiveness,High,Open,Reporter 9,Assignee 12,2023-08-24,2025-05-06 02:51:05.231249,621.0,46.17,Critical,Operations,Steps to resolve Insufficient Access Control Measures,2196458.0,KPI,User_57,2023-08-24 05:10:00,login,FR,FR,900.0000000000001,26.0,10.0,4103.000000000001,72.66112779743894,5243.0,14.284,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0304,KEY-0304,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,In Progress,Reporter 7,Assignee 16,2024-12-17,2025-05-06 02:51:05.231249,140.00000000000003,34.89,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,303160.0,KPI,User_41,2024-12-17 07:07:00,file_access,EU,EU,900.0000000000001,26.0,15.0,6212.499999999999,53.60661131863463,3481.0,11.128,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0305,KEY-0305,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Closed,Reporter 7,Assignee 15,2023-09-07,2023-09-12 00:00:00.000000,5.000000000000003,1.9999999999999996,Low,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2410253.0,KRI,User_19,2023-09-07 18:52:00,data_modification,IN,IN,987.9999999999999,26.0,10.0,1885.9999999999995,33.14295719183897,5061.0,4.4,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,4,4,False
ISSUE-0306,KEY-0306,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Resolved,Reporter 4,Assignee 2,2024-05-11,2024-05-18 00:00:00.000000,7.000000000000031,55.81000000000001,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1019990.0000000002,KPI,User_23,2024-05-11 15:41:00,login,EU,EU,1473.0,26.0,10.0,581.0000000000002,38.603098013927976,3014.0,16.362000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0307,KEY-0307,Outdated Operating System Components,1,System Vulnerability,Critical,Closed,Reporter 8,Assignee 15,2023-06-12,2023-06-17 00:00:00.000000,5.000000000000003,84.73999999999998,Critical,Operations,Steps to resolve Outdated Operating System Components,655304.0000000001,KPI,User_42,2023-06-12 08:56:00,file_access,USA,IN,3159.0,26.0,17.0,3847.999999999999,34.75034950868886,7516.0,22.298,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0308,KEY-0308,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,In Progress,Reporter 10,Assignee 1,2024-10-02,2025-05-06 02:51:05.231249,216.0,56.65999999999999,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,1418504.9999999998,KRI,User_19,2024-10-02 19:20:00,data_modification,CANADA,CANADA,968.0,26.0,9.0,1212.4999999999998,32.00465836528802,3129.0,14.732,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0309,KEY-0309,Inadequate Firewall Configurations,1,Network Security,High,Open,Reporter 10,Assignee 9,2023-01-11,2025-05-06 02:51:05.231249,845.9999999999999,136.46,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,1805965.9999999998,KPI,User_20,2023-01-11 07:10:00,file_access,FR,FR,900.0000000000001,26.0,6.0,842.0000000000003,40.60455785182832,6955.0,32.342000000000006,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0310,KEY-0310,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Resolved,Reporter 5,Assignee 15,2023-01-30,2023-02-07 00:00:00.000000,7.999999999999978,87.37999999999997,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,2623772.0,KRI,User_9,2023-01-30 15:34:00,file_access,UK,UK,2238.0,28.0,3.0,2933.0,24.7704824998548,3678.0,22.675999999999995,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0311,KEY-0311,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 8,Assignee 9,2025-04-17,2025-05-06 02:51:05.231249,18.999999999999996,34.769999999999996,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,1765271.0,KRI,User_21,2025-04-17 07:27:00,data_modification,DE,DE,1407.0,26.0,13.0,8903.0,37.8444781807064,6083.0,12.004,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0312,KEY-0312,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Closed,Reporter 2,Assignee 3,2023-03-03,2023-03-04 00:00:00.000000,1.0000000000000142,54.51,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,1028795.0000000001,KRI,User_79,2023-03-03 08:44:00,login,JP,JP,1486.0,26.0,12.0,4190.000000000001,39.44627268814497,7936.0,14.052,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0313,KEY-0313,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Open,Reporter 5,Assignee 9,2024-09-03,2025-05-06 02:51:05.231249,245.0,53.209999999999994,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,1004062.5,KRI,User_32,2024-09-03 06:12:00,file_access,CANADA,CANADA,900.0000000000001,26.0,18.0,4370.000000000001,67.27622256049185,3511.0,14.192,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0314,KEY-0314,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 8,Assignee 13,2023-02-11,2025-05-06 02:51:05.231249,815.0,28.990000000000002,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,986482.5000000001,KRI,User_100,2023-02-11 22:11:00,data_modification,UK,JP,900.0000000000001,26.0,6.0,1740.0,75.98712673862289,7687.0,9.498,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0315,KEY-0315,Inadequate Firewall Configurations,1,Network Security,High,In Progress,Reporter 4,Assignee 14,2024-01-21,2025-05-06 02:51:05.231249,471.00000000000006,43.29,Critical,IT,Steps to resolve Inadequate Firewall Configurations,2320784.0,KPI,User_46,2024-01-21 13:42:00,file_access,USA,USA,900.0000000000001,28.0,13.0,5693.0,38.31014255095671,4999.0,13.557999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0316,KEY-0316,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 9,Assignee 17,2023-08-07,2023-08-13 00:00:00.000000,6.000000000000017,2.4100000000000006,Low,C-Suite Executives,Steps to resolve High-Volume Distributed Denial-of-Service Attack,466708.9999999999,KRI,User_72,2023-08-07 06:50:00,login,Unknown,Unknown,1174.0,26.0,17.0,10010.0,62.15676515495876,3525.0,4.632,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,4,4,False
ISSUE-0317,KEY-0317,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Closed,Reporter 2,Assignee 18,2025-01-03,2025-01-05 00:00:00.000000,2.0000000000000284,39.23,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,402205.0,KPI,User_6,2025-01-03 23:47:00,file_access,FR,Unknown,1516.0,26.0,18.0,3302.4999999999995,71.11736201660713,5193.0,11.746,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0318,KEY-0318,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Closed,Reporter 5,Assignee 14,2023-12-15,2023-12-20 00:00:00.000000,5.000000000000003,10.349999999999998,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,290951.0000000001,KRI,User_22,2023-12-15 17:44:00,file_access,EU,EU,1460.0,26.0,13.0,3239.0,62.60850380302392,3713.9999999999995,6.92,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,4,4,False
ISSUE-0319,KEY-0319,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,In Progress,Reporter 6,Assignee 20,2024-11-02,2025-05-06 02:51:05.231249,185.00000000000006,1.9999999999999996,Low,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1027244.0,KPI,User_8,2024-11-02 07:08:00,login,FR,FR,900.0000000000001,31.0,13.0,757.9999999999998,26.826077693875945,7054.0,4.249999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,4,4,False
ISSUE-0320,KEY-0320,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 1,Assignee 19,2024-07-12,2024-07-19 00:00:00.000000,7.000000000000031,92.85,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,574853.0,KRI,User_96,2024-07-12 09:19:00,login,FR,DE,1346.0,26.0,13.0,1469.0000000000002,39.58930635719955,5118.0,23.269999999999996,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0321,KEY-0321,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 9,Assignee 6,2025-02-05,2025-05-06 02:51:05.231249,89.99999999999999,38.449999999999996,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,1036367.0,KRI,User_88,2025-02-05 22:53:00,file_access,DE,DE,900.0000000000001,26.0,10.0,5426.000000000001,39.44769376660493,6543.0,13.24,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0322,KEY-0322,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 9,Assignee 11,2024-08-03,2025-05-06 02:51:05.231249,276.00000000000006,51.55,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,1897379.0,KPI,User_71,2024-08-03 12:17:00,file_access,DE,DE,1361.0,35.0,3.0,5335.999999999999,62.16081204376033,7607.0,15.31,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer,Red,1,1,True
ISSUE-0323,KEY-0323,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Open,Reporter 5,Assignee 2,2023-06-01,2025-05-06 02:51:05.231249,704.9999999999999,62.24,Critical,C-Suite Executives,Steps to resolve Delayed Patching of Known Vulnerabilities,2463225.0,KPI,User_40,2023-06-01 06:40:00,data_modification,CANADA,CANADA,1212.0,26.0,6.0,1102.4999999999995,31.105204021011055,5141.0,16.598,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0324,KEY-0324,Supplier Security Compliance Gaps,1,Procurement Security,Low,Closed,Reporter 10,Assignee 11,2024-03-14,2024-03-18 00:00:00.000000,3.999999999999989,26.15,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,2014444.9999999998,KPI,User_30,2024-03-14 10:50:00,login,UK,UK,900.0000000000001,26.0,3.0,13082.499999999998,26.875243139072573,3208.0,8.229999999999999,High,Flag for Review | Limit Data Transfer,Yellow-Orange,2,2,False
ISSUE-0325,KEY-0325,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Resolved,Reporter 10,Assignee 18,2025-01-11,2025-01-21 00:00:00.000000,10.000000000000005,83.19,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,1917220.9999999995,KPI,User_21,2025-01-11 13:42:00,login,CN,CN,900.0000000000001,26.0,6.0,5629.999999999999,48.81835445047686,3627.0,22.038,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0326,KEY-0326,Inadequate Firewall Configurations,1,Network Security,Critical,Open,Reporter 6,Assignee 7,2023-02-11,2025-05-06 02:51:05.231249,815.0,55.16,Critical,C-Suite Executives,Steps to resolve Inadequate Firewall Configurations,2438165.0,KPI,User_99,2023-02-11 20:29:00,login,USA,USA,900.0000000000001,26.0,6.0,2212.9999999999995,79.66107928211316,5862.0,16.582,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0327,KEY-0327,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Closed,Reporter 8,Assignee 14,2025-01-01,2025-01-05 00:00:00.000000,3.999999999999989,43.31,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,214381.99999999997,KPI,User_72,2025-01-01 02:41:00,file_access,USA,USA,900.0000000000001,26.0,21.0,563.0000000000002,72.10631820534006,5378.0,14.012,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0328,KEY-0328,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Open,Reporter 4,Assignee 9,2024-03-15,2025-05-06 02:51:05.231249,416.99999999999994,48.95,Critical,External Contractors,Steps to resolve Unauthorized Access Leading to Data Exposure,2284676.0,KRI,User_68,2024-03-15 03:37:00,file_access,AU,AU,1220.0,26.0,10.0,4850.0,33.94088427791843,6898.0,15.34,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0329,KEY-0329,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Closed,Reporter 7,Assignee 14,2023-05-06,2023-05-09 00:00:00.000000,2.9999999999999747,1.9999999999999996,Low,Operations,Steps to resolve Weak Cloud Storage Access Controls,460314.9999999999,KRI,User_10,2023-05-06 15:07:00,login,Unknown,Unknown,900.0000000000001,26.0,3.0,7097.499999999999,28.5029630305611,7171.0,2.15,Low,No Action Needed | Limit Data Transfer,Green,3,3,False
ISSUE-0330,KEY-0330,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Closed,Reporter 8,Assignee 18,2024-12-03,2024-12-12 00:00:00.000000,8.999999999999991,70.86,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,687399.9999999998,KPI,User_32,2024-12-03 10:12:00,file_access,JP,AU,1457.0,26.0,9.0,3225.0000000000005,41.0465097199746,6460.0,17.722,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0331,KEY-0331,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Open,Reporter 6,Assignee 7,2024-03-26,2025-05-06 02:51:05.231249,406.0,71.18000000000002,Critical,Sales,Steps to resolve Incomplete Risk Management Framework,2066147.5,KPI,User_53,2024-03-26 06:13:00,login,FR,FR,1142.0,26.0,6.0,3677.5,79.68473393327649,7584.0,18.686000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0332,KEY-0332,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,In Progress,Reporter 7,Assignee 7,2023-07-11,2025-05-06 02:51:05.231249,664.9999999999999,46.08,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,417544.99999999994,KRI,User_44,2023-07-11 08:31:00,login,CANADA,CANADA,900.0000000000001,26.0,6.0,2842.4999999999995,72.16682608332506,5600.0,13.515999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
